UserID,year,item
1396,23,23
1396,24,24
1396,28,28
1396,29,29
1396,31,31
1396,32,32
1396,38,38
1396,40,40
1396,41,41
1396,43,43
1396,47,47
1396,48,48
1396,51,51
1396,55,55
1396,56,56
1396,57,57
1396,63,63
1396,78,78
1396,87,87
1396,94,94
1396,95,95
1396,96,96
1396,97,97
1396,98,98
1396,99,99
1396,103,103
1396,104,104
1396,105,105
1396,107,107
1396,108,108
1396,109,109
1396,111,111
1396,112,112
1396,113,113
1396,115,115
1396,117,117
1396,118,118
1396,122,122
1396,123,123
1396,125,125
1396,129,129
1396,130,130
1396,131,131
1396,132,132
1396,133,133
1396,134,134
1396,135,135
1396,136,136
1396,137,137
1396,138,138
1396,141,141
1396,144,144
1396,147,147
1396,149,149
1396,151,151
1396,154,154
1396,155,155
1396,156,156
1396,157,157
1396,158,158
1396,159,159
1396,160,160
1396,161,161
1396,163,163
1396,169,169
1396,170,170
1397,10,10
1397,11,11
1397,14,14
1397,15,15
1397,16,16
1397,17,17
1397,21,21
1397,23,23
1397,24,24
1397,28,28
1397,29,29
1397,31,31
1397,32,32
1397,38,38
1397,40,40
1397,41,41
1397,43,43
1397,47,47
1397,48,48
1397,51,51
1397,55,55
1397,56,56
1397,57,57
1397,63,63
1397,78,78
1397,87,87
1397,94,94
1397,95,95
1397,96,96
1397,97,97
1397,98,98
1397,99,99
1397,103,103
1397,104,104
1397,105,105
1397,107,107
1397,108,108
1397,109,109
1397,111,111
1397,112,112
1397,113,113
1397,115,115
1397,117,117
1397,118,118
1397,122,122
1397,123,123
1397,125,125
1397,129,129
1397,130,130
1397,131,131
1397,132,132
1397,133,133
1397,134,134
1397,135,135
1397,136,136
1397,137,137
1397,138,138
1397,141,141
1397,144,144
1397,147,147
1397,149,149
1397,151,151
1397,154,154
1397,155,155
1397,156,156
1397,157,157
1397,158,158
1397,159,159
1397,160,160
1397,161,161
1397,163,163
1397,169,169
1397,170,170
1398,10,10
1398,11,11
1398,14,14
1398,15,15
1398,16,16
1398,17,17
1398,21,21
1398,23,23
1398,24,24
1398,28,28
1398,29,29
1398,31,31
1398,32,32
1398,34,34
1398,38,38
1398,40,40
1398,41,41
1398,43,43
1398,47,47
1398,48,48
1398,51,51
1398,55,55
1398,56,56
1398,57,57
1398,63,63
1398,78,78
1398,87,87
1398,94,94
1398,95,95
1398,96,96
1398,97,97
1398,98,98
1398,99,99
1398,103,103
1398,104,104
1398,105,105
1398,107,107
1398,108,108
1398,109,109
1398,111,111
1398,112,112
1398,113,113
1398,115,115
1398,117,117
1398,118,118
1398,122,122
1398,123,123
1398,125,125
1398,129,129
1398,130,130
1398,131,131
1398,132,132
1398,133,133
1398,134,134
1398,135,135
1398,136,136
1398,137,137
1398,138,138
1398,141,141
1398,144,144
1398,147,147
1398,149,149
1398,151,151
1398,154,154
1398,155,155
1398,156,156
1398,157,157
1398,158,158
1398,159,159
1398,160,160
1398,161,161
1398,163,163
1398,169,169
1398,170,170
1399,10,10
1399,11,11
1399,14,14
1399,15,15
1399,16,16
1399,17,17
1399,21,21
1399,23,23
1399,24,24
1399,28,28
1399,29,29
1399,31,31
1399,32,32
1399,34,34
1399,38,38
1399,40,40
1399,41,41
1399,43,43
1399,47,47
1399,48,48
1399,51,51
1399,55,55
1399,56,56
1399,57,57
1399,63,63
1399,78,78
1399,87,87
1399,94,94
1399,95,95
1399,96,96
1399,97,97
1399,98,98
1399,99,99
1399,103,103
1399,104,104
1399,105,105
1399,107,107
1399,108,108
1399,109,109
1399,111,111
1399,112,112
1399,113,113
1399,115,115
1399,117,117
1399,118,118
1399,122,122
1399,123,123
1399,125,125
1399,129,129
1399,130,130
1399,131,131
1399,132,132
1399,133,133
1399,134,134
1399,135,135
1399,137,137
1399,138,138
1399,141,141
1399,144,144
1399,147,147
1399,149,149
1399,151,151
1399,154,154
1399,155,155
1399,156,156
1399,157,157
1399,158,158
1399,159,159
1399,160,160
1399,161,161
1399,163,163
1399,169,169
1399,170,170
1400,10,10
1400,11,11
1400,14,14
1400,15,15
1400,16,16
1400,17,17
1400,21,21
1400,23,23
1400,24,24
1400,28,28
1400,29,29
1400,31,31
1400,32,32
1400,34,34
1400,38,38
1400,40,40
1400,41,41
1400,43,43
1400,47,47
1400,48,48
1400,51,51
1400,55,55
1400,56,56
1400,57,57
1400,63,63
1400,78,78
1400,87,87
1400,94,94
1400,95,95
1400,96,96
1400,97,97
1400,98,98
1400,99,99
1400,103,103
1400,104,104
1400,105,105
1400,107,107
1400,108,108
1400,109,109
1400,111,111
1400,112,112
1400,113,113
1400,115,115
1400,117,117
1400,118,118
1400,122,122
1400,123,123
1400,125,125
1400,129,129
1400,130,130
1400,131,131
1400,132,132
1400,133,133
1400,134,134
1400,135,135
1400,137,137
1400,138,138
1400,141,141
1400,144,144
1400,147,147
1400,149,149
1400,151,151
1400,154,154
1400,155,155
1400,156,156
1400,157,157
1400,158,158
1400,159,159
1400,160,160
1400,161,161
1400,163,163
1400,169,169
1400,170,170
1401,10,10
1401,11,11
1401,14,14
1401,15,15
1401,16,16
1401,17,17
1401,21,21
1401,23,23
1401,24,24
1401,28,28
1401,29,29
1401,31,31
1401,32,32
1401,34,34
1401,38,38
1401,40,40
1401,41,41
1401,43,43
1401,47,47
1401,48,48
1401,51,51
1401,55,55
1401,56,56
1401,57,57
1401,63,63
1401,78,78
1401,87,87
1401,94,94
1401,95,95
1401,96,96
1401,97,97
1401,98,98
1401,99,99
1401,103,103
1401,104,104
1401,105,105
1401,107,107
1401,108,108
1401,109,109
1401,111,111
1401,112,112
1401,113,113
1401,115,115
1401,117,117
1401,118,118
1401,122,122
1401,123,123
1401,125,125
1401,129,129
1401,130,130
1401,131,131
1401,132,132
1401,133,133
1401,134,134
1401,135,135
1401,137,137
1401,138,138
1401,141,141
1401,144,144
1401,147,147
1401,149,149
1401,151,151
1401,154,154
1401,155,155
1401,156,156
1401,157,157
1401,158,158
1401,159,159
1401,160,160
1401,161,161
1401,163,163
1401,169,169
1401,170,170
1402,10,10
1402,11,11
1402,14,14
1402,15,15
1402,16,16
1402,17,17
1402,21,21
1402,23,23
1402,24,24
1402,28,28
1402,29,29
1402,31,31
1402,32,32
1402,34,34
1402,38,38
1402,40,40
1402,41,41
1402,43,43
1402,47,47
1402,48,48
1402,51,51
1402,55,55
1402,56,56
1402,57,57
1402,63,63
1402,78,78
1402,87,87
1402,94,94
1402,95,95
1402,96,96
1402,97,97
1402,98,98
1402,99,99
1402,103,103
1402,104,104
1402,105,105
1402,107,107
1402,108,108
1402,109,109
1402,111,111
1402,112,112
1402,113,113
1402,115,115
1402,117,117
1402,118,118
1402,122,122
1402,123,123
1402,125,125
1402,129,129
1402,130,130
1402,131,131
1402,132,132
1402,133,133
1402,134,134
1402,135,135
1402,137,137
1402,138,138
1402,141,141
1402,144,144
1402,147,147
1402,149,149
1402,151,151
1402,154,154
1402,155,155
1402,156,156
1402,157,157
1402,158,158
1402,159,159
1402,160,160
1402,161,161
1402,163,163
1402,169,169
1402,170,170
1403,10,10
1403,11,11
1403,14,14
1403,15,15
1403,16,16
1403,17,17
1403,21,21
1403,23,23
1403,24,24
1403,28,28
1403,29,29
1403,31,31
1403,32,32
1403,34,34
1403,38,38
1403,40,40
1403,41,41
1403,43,43
1403,47,47
1403,48,48
1403,51,51
1403,55,55
1403,56,56
1403,57,57
1403,63,63
1403,78,78
1403,87,87
1403,94,94
1403,95,95
1403,96,96
1403,97,97
1403,98,98
1403,99,99
1403,103,103
1403,104,104
1403,105,105
1403,107,107
1403,108,108
1403,109,109
1403,111,111
1403,112,112
1403,113,113
1403,115,115
1403,117,117
1403,118,118
1403,122,122
1403,123,123
1403,125,125
1403,129,129
1403,130,130
1403,131,131
1403,132,132
1403,133,133
1403,134,134
1403,135,135
1403,137,137
1403,138,138
1403,141,141
1403,144,144
1403,147,147
1403,149,149
1403,151,151
1403,154,154
1403,155,155
1403,156,156
1403,157,157
1403,158,158
1403,159,159
1403,160,160
1403,161,161
1403,163,163
1403,169,169
1403,170,170
1404,10,10
1404,11,11
1404,14,14
1404,15,15
1404,16,16
1404,17,17
1404,21,21
1404,23,23
1404,24,24
1404,28,28
1404,29,29
1404,31,31
1404,32,32
1404,34,34
1404,38,38
1404,40,40
1404,41,41
1404,43,43
1404,47,47
1404,48,48
1404,51,51
1404,55,55
1404,56,56
1404,57,57
1404,63,63
1404,78,78
1404,87,87
1404,94,94
1404,95,95
1404,96,96
1404,97,97
1404,98,98
1404,99,99
1404,103,103
1404,104,104
1404,105,105
1404,107,107
1404,108,108
1404,109,109
1404,111,111
1404,112,112
1404,113,113
1404,115,115
1404,117,117
1404,118,118
1404,122,122
1404,123,123
1404,125,125
1404,129,129
1404,130,130
1404,131,131
1404,132,132
1404,133,133
1404,134,134
1404,135,135
1404,137,137
1404,138,138
1404,141,141
1404,144,144
1404,147,147
1404,149,149
1404,151,151
1404,154,154
1404,155,155
1404,156,156
1404,157,157
1404,158,158
1404,159,159
1404,160,160
1404,161,161
1404,163,163
1404,169,169
1404,170,170
1405,10,10
1405,11,11
1405,14,14
1405,15,15
1405,16,16
1405,17,17
1405,21,21
1405,23,23
1405,24,24
1405,28,28
1405,29,29
1405,31,31
1405,32,32
1405,34,34
1405,38,38
1405,40,40
1405,41,41
1405,43,43
1405,47,47
1405,48,48
1405,51,51
1405,55,55
1405,56,56
1405,57,57
1405,63,63
1405,78,78
1405,87,87
1405,94,94
1405,95,95
1405,96,96
1405,97,97
1405,98,98
1405,99,99
1405,103,103
1405,104,104
1405,105,105
1405,107,107
1405,108,108
1405,109,109
1405,111,111
1405,112,112
1405,113,113
1405,115,115
1405,117,117
1405,118,118
1405,122,122
1405,123,123
1405,125,125
1405,129,129
1405,130,130
1405,131,131
1405,132,132
1405,133,133
1405,134,134
1405,135,135
1405,137,137
1405,138,138
1405,141,141
1405,144,144
1405,147,147
1405,149,149
1405,151,151
1405,154,154
1405,155,155
1405,156,156
1405,157,157
1405,158,158
1405,159,159
1405,160,160
1405,161,161
1405,163,163
1405,169,169
1405,170,170
1406,10,10
1406,11,11
1406,14,14
1406,15,15
1406,16,16
1406,17,17
1406,21,21
1406,23,23
1406,24,24
1406,28,28
1406,29,29
1406,31,31
1406,32,32
1406,34,34
1406,38,38
1406,40,40
1406,41,41
1406,43,43
1406,47,47
1406,48,48
1406,51,51
1406,55,55
1406,56,56
1406,57,57
1406,63,63
1406,78,78
1406,87,87
1406,94,94
1406,95,95
1406,96,96
1406,97,97
1406,98,98
1406,99,99
1406,103,103
1406,104,104
1406,105,105
1406,107,107
1406,108,108
1406,109,109
1406,111,111
1406,112,112
1406,113,113
1406,115,115
1406,117,117
1406,118,118
1406,122,122
1406,123,123
1406,125,125
1406,129,129
1406,130,130
1406,131,131
1406,132,132
1406,133,133
1406,134,134
1406,135,135
1406,137,137
1406,138,138
1406,141,141
1406,144,144
1406,147,147
1406,149,149
1406,151,151
1406,154,154
1406,155,155
1406,156,156
1406,157,157
1406,158,158
1406,159,159
1406,160,160
1406,161,161
1406,163,163
1406,169,169
1406,170,170
1407,10,10
1407,11,11
1407,14,14
1407,15,15
1407,16,16
1407,17,17
1407,21,21
1407,23,23
1407,24,24
1407,28,28
1407,29,29
1407,31,31
1407,32,32
1407,34,34
1407,38,38
1407,40,40
1407,41,41
1407,43,43
1407,47,47
1407,48,48
1407,51,51
1407,55,55
1407,56,56
1407,57,57
1407,63,63
1407,78,78
1407,87,87
1407,94,94
1407,95,95
1407,96,96
1407,97,97
1407,98,98
1407,99,99
1407,103,103
1407,104,104
1407,105,105
1407,107,107
1407,108,108
1407,109,109
1407,111,111
1407,112,112
1407,113,113
1407,115,115
1407,117,117
1407,118,118
1407,122,122
1407,123,123
1407,125,125
1407,129,129
1407,130,130
1407,131,131
1407,132,132
1407,133,133
1407,134,134
1407,135,135
1407,137,137
1407,138,138
1407,141,141
1407,144,144
1407,147,147
1407,149,149
1407,151,151
1407,154,154
1407,155,155
1407,156,156
1407,157,157
1407,158,158
1407,159,159
1407,160,160
1407,161,161
1407,163,163
1407,170,170
1408,10,10
1408,11,11
1408,14,14
1408,15,15
1408,16,16
1408,17,17
1408,21,21
1408,23,23
1408,24,24
1408,28,28
1408,29,29
1408,31,31
1408,32,32
1408,34,34
1408,38,38
1408,40,40
1408,41,41
1408,43,43
1408,47,47
1408,48,48
1408,51,51
1408,55,55
1408,56,56
1408,57,57
1408,63,63
1408,78,78
1408,87,87
1408,94,94
1408,95,95
1408,96,96
1408,97,97
1408,98,98
1408,99,99
1408,103,103
1408,104,104
1408,105,105
1408,107,107
1408,108,108
1408,109,109
1408,111,111
1408,112,112
1408,113,113
1408,115,115
1408,117,117
1408,118,118
1408,122,122
1408,123,123
1408,125,125
1408,129,129
1408,130,130
1408,131,131
1408,132,132
1408,133,133
1408,134,134
1408,135,135
1408,137,137
1408,138,138
1408,141,141
1408,144,144
1408,147,147
1408,149,149
1408,151,151
1408,154,154
1408,155,155
1408,156,156
1408,157,157
1408,158,158
1408,159,159
1408,160,160
1408,161,161
1408,163,163
1408,170,170
1409,10,10
1409,11,11
1409,14,14
1409,15,15
1409,16,16
1409,17,17
1409,21,21
1409,23,23
1409,24,24
1409,28,28
1409,29,29
1409,31,31
1409,32,32
1409,34,34
1409,38,38
1409,40,40
1409,41,41
1409,43,43
1409,47,47
1409,48,48
1409,51,51
1409,55,55
1409,56,56
1409,57,57
1409,63,63
1409,78,78
1409,87,87
1409,94,94
1409,95,95
1409,96,96
1409,97,97
1409,98,98
1409,99,99
1409,103,103
1409,104,104
1409,105,105
1409,107,107
1409,108,108
1409,109,109
1409,111,111
1409,112,112
1409,113,113
1409,115,115
1409,117,117
1409,118,118
1409,122,122
1409,123,123
1409,125,125
1409,129,129
1409,130,130
1409,131,131
1409,132,132
1409,133,133
1409,134,134
1409,135,135
1409,137,137
1409,138,138
1409,141,141
1409,144,144
1409,147,147
1409,149,149
1409,151,151
1409,154,154
1409,155,155
1409,156,156
1409,157,157
1409,158,158
1409,159,159
1409,160,160
1409,161,161
1409,163,163
1409,170,170
1410,10,10
1410,11,11
1410,14,14
1410,15,15
1410,16,16
1410,17,17
1410,21,21
1410,23,23
1410,24,24
1410,28,28
1410,29,29
1410,31,31
1410,32,32
1410,34,34
1410,38,38
1410,40,40
1410,41,41
1410,43,43
1410,47,47
1410,48,48
1410,51,51
1410,55,55
1410,56,56
1410,57,57
1410,63,63
1410,78,78
1410,87,87
1410,94,94
1410,95,95
1410,96,96
1410,97,97
1410,98,98
1410,99,99
1410,103,103
1410,104,104
1410,105,105
1410,107,107
1410,108,108
1410,109,109
1410,111,111
1410,112,112
1410,113,113
1410,115,115
1410,117,117
1410,118,118
1410,122,122
1410,123,123
1410,125,125
1410,129,129
1410,130,130
1410,131,131
1410,132,132
1410,133,133
1410,134,134
1410,135,135
1410,137,137
1410,138,138
1410,141,141
1410,144,144
1410,147,147
1410,149,149
1410,151,151
1410,154,154
1410,155,155
1410,156,156
1410,157,157
1410,158,158
1410,159,159
1410,160,160
1410,161,161
1410,163,163
1410,170,170
1411,10,10
1411,11,11
1411,14,14
1411,15,15
1411,16,16
1411,17,17
1411,21,21
1411,23,23
1411,24,24
1411,28,28
1411,29,29
1411,31,31
1411,32,32
1411,34,34
1411,38,38
1411,40,40
1411,41,41
1411,43,43
1411,47,47
1411,48,48
1411,51,51
1411,55,55
1411,56,56
1411,57,57
1411,63,63
1411,78,78
1411,87,87
1411,94,94
1411,95,95
1411,96,96
1411,97,97
1411,98,98
1411,99,99
1411,103,103
1411,104,104
1411,105,105
1411,107,107
1411,108,108
1411,109,109
1411,111,111
1411,112,112
1411,113,113
1411,115,115
1411,117,117
1411,118,118
1411,122,122
1411,123,123
1411,125,125
1411,129,129
1411,130,130
1411,131,131
1411,132,132
1411,133,133
1411,134,134
1411,135,135
1411,137,137
1411,138,138
1411,141,141
1411,144,144
1411,147,147
1411,149,149
1411,151,151
1411,154,154
1411,155,155
1411,156,156
1411,157,157
1411,158,158
1411,159,159
1411,160,160
1411,161,161
1411,163,163
1411,170,170
1412,10,10
1412,11,11
1412,14,14
1412,15,15
1412,16,16
1412,17,17
1412,21,21
1412,23,23
1412,24,24
1412,28,28
1412,29,29
1412,31,31
1412,32,32
1412,34,34
1412,38,38
1412,40,40
1412,41,41
1412,43,43
1412,47,47
1412,48,48
1412,51,51
1412,55,55
1412,56,56
1412,57,57
1412,63,63
1412,78,78
1412,87,87
1412,94,94
1412,95,95
1412,96,96
1412,97,97
1412,98,98
1412,99,99
1412,103,103
1412,104,104
1412,105,105
1412,107,107
1412,108,108
1412,109,109
1412,111,111
1412,112,112
1412,113,113
1412,115,115
1412,117,117
1412,118,118
1412,122,122
1412,123,123
1412,125,125
1412,129,129
1412,130,130
1412,131,131
1412,132,132
1412,133,133
1412,134,134
1412,135,135
1412,137,137
1412,138,138
1412,141,141
1412,144,144
1412,147,147
1412,149,149
1412,151,151
1412,154,154
1412,155,155
1412,156,156
1412,157,157
1412,158,158
1412,159,159
1412,160,160
1412,161,161
1412,163,163
1412,170,170
1413,10,10
1413,11,11
1413,14,14
1413,15,15
1413,16,16
1413,17,17
1413,21,21
1413,23,23
1413,24,24
1413,28,28
1413,29,29
1413,31,31
1413,32,32
1413,34,34
1413,38,38
1413,40,40
1413,41,41
1413,43,43
1413,47,47
1413,48,48
1413,51,51
1413,55,55
1413,56,56
1413,57,57
1413,63,63
1413,78,78
1413,87,87
1413,94,94
1413,95,95
1413,96,96
1413,97,97
1413,98,98
1413,99,99
1413,103,103
1413,104,104
1413,105,105
1413,107,107
1413,108,108
1413,109,109
1413,111,111
1413,112,112
1413,113,113
1413,115,115
1413,117,117
1413,118,118
1413,122,122
1413,123,123
1413,125,125
1413,129,129
1413,130,130
1413,131,131
1413,132,132
1413,133,133
1413,134,134
1413,135,135
1413,137,137
1413,138,138
1413,141,141
1413,144,144
1413,147,147
1413,149,149
1413,151,151
1413,154,154
1413,155,155
1413,156,156
1413,157,157
1413,158,158
1413,159,159
1413,160,160
1413,161,161
1413,163,163
1413,170,170
1414,10,10
1414,11,11
1414,14,14
1414,15,15
1414,16,16
1414,17,17
1414,21,21
1414,23,23
1414,24,24
1414,28,28
1414,29,29
1414,31,31
1414,32,32
1414,34,34
1414,38,38
1414,40,40
1414,41,41
1414,43,43
1414,47,47
1414,48,48
1414,51,51
1414,55,55
1414,56,56
1414,57,57
1414,63,63
1414,78,78
1414,87,87
1414,94,94
1414,95,95
1414,96,96
1414,97,97
1414,98,98
1414,99,99
1414,103,103
1414,104,104
1414,105,105
1414,107,107
1414,108,108
1414,109,109
1414,111,111
1414,112,112
1414,113,113
1414,115,115
1414,117,117
1414,118,118
1414,122,122
1414,123,123
1414,125,125
1414,129,129
1414,130,130
1414,131,131
1414,132,132
1414,133,133
1414,134,134
1414,135,135
1414,137,137
1414,138,138
1414,141,141
1414,144,144
1414,147,147
1414,149,149
1414,151,151
1414,154,154
1414,155,155
1414,156,156
1414,157,157
1414,158,158
1414,159,159
1414,160,160
1414,161,161
1414,163,163
1414,170,170
1415,10,10
1415,11,11
1415,14,14
1415,15,15
1415,16,16
1415,17,17
1415,21,21
1415,23,23
1415,24,24
1415,28,28
1415,29,29
1415,31,31
1415,32,32
1415,34,34
1415,38,38
1415,40,40
1415,41,41
1415,43,43
1415,47,47
1415,48,48
1415,51,51
1415,55,55
1415,56,56
1415,57,57
1415,63,63
1415,78,78
1415,87,87
1415,94,94
1415,95,95
1415,96,96
1415,97,97
1415,98,98
1415,99,99
1415,103,103
1415,104,104
1415,105,105
1415,107,107
1415,108,108
1415,109,109
1415,111,111
1415,112,112
1415,113,113
1415,115,115
1415,117,117
1415,118,118
1415,122,122
1415,123,123
1415,125,125
1415,129,129
1415,130,130
1415,131,131
1415,132,132
1415,133,133
1415,134,134
1415,135,135
1415,137,137
1415,138,138
1415,141,141
1415,144,144
1415,147,147
1415,149,149
1415,151,151
1415,154,154
1415,155,155
1415,156,156
1415,157,157
1415,158,158
1415,159,159
1415,160,160
1415,161,161
1415,163,163
1415,170,170
1416,10,10
1416,11,11
1416,14,14
1416,15,15
1416,16,16
1416,17,17
1416,21,21
1416,23,23
1416,24,24
1416,28,28
1416,29,29
1416,31,31
1416,32,32
1416,34,34
1416,38,38
1416,40,40
1416,41,41
1416,43,43
1416,47,47
1416,48,48
1416,51,51
1416,55,55
1416,56,56
1416,57,57
1416,63,63
1416,78,78
1416,87,87
1416,94,94
1416,95,95
1416,96,96
1416,97,97
1416,98,98
1416,99,99
1416,103,103
1416,104,104
1416,105,105
1416,107,107
1416,108,108
1416,109,109
1416,111,111
1416,112,112
1416,113,113
1416,115,115
1416,117,117
1416,118,118
1416,122,122
1416,123,123
1416,125,125
1416,129,129
1416,130,130
1416,131,131
1416,132,132
1416,133,133
1416,134,134
1416,135,135
1416,137,137
1416,138,138
1416,141,141
1416,144,144
1416,147,147
1416,149,149
1416,151,151
1416,154,154
1416,155,155
1416,156,156
1416,157,157
1416,158,158
1416,159,159
1416,160,160
1416,161,161
1416,163,163
1416,170,170
1417,10,10
1417,11,11
1417,14,14
1417,15,15
1417,16,16
1417,17,17
1417,21,21
1417,23,23
1417,24,24
1417,28,28
1417,29,29
1417,31,31
1417,32,32
1417,34,34
1417,38,38
1417,40,40
1417,41,41
1417,43,43
1417,47,47
1417,48,48
1417,51,51
1417,55,55
1417,56,56
1417,57,57
1417,63,63
1417,78,78
1417,87,87
1417,94,94
1417,95,95
1417,96,96
1417,97,97
1417,98,98
1417,99,99
1417,103,103
1417,104,104
1417,105,105
1417,107,107
1417,108,108
1417,109,109
1417,111,111
1417,112,112
1417,113,113
1417,115,115
1417,117,117
1417,118,118
1417,122,122
1417,123,123
1417,125,125
1417,129,129
1417,130,130
1417,131,131
1417,132,132
1417,133,133
1417,134,134
1417,135,135
1417,137,137
1417,138,138
1417,141,141
1417,144,144
1417,147,147
1417,149,149
1417,151,151
1417,154,154
1417,155,155
1417,156,156
1417,157,157
1417,158,158
1417,159,159
1417,160,160
1417,161,161
1417,163,163
1417,170,170
1418,10,10
1418,11,11
1418,14,14
1418,15,15
1418,16,16
1418,17,17
1418,21,21
1418,23,23
1418,24,24
1418,28,28
1418,29,29
1418,31,31
1418,32,32
1418,34,34
1418,38,38
1418,40,40
1418,41,41
1418,43,43
1418,47,47
1418,48,48
1418,51,51
1418,55,55
1418,56,56
1418,57,57
1418,63,63
1418,78,78
1418,87,87
1418,94,94
1418,95,95
1418,96,96
1418,97,97
1418,98,98
1418,99,99
1418,103,103
1418,104,104
1418,105,105
1418,107,107
1418,108,108
1418,109,109
1418,111,111
1418,112,112
1418,113,113
1418,115,115
1418,117,117
1418,118,118
1418,122,122
1418,123,123
1418,125,125
1418,129,129
1418,130,130
1418,131,131
1418,132,132
1418,133,133
1418,134,134
1418,135,135
1418,137,137
1418,138,138
1418,141,141
1418,144,144
1418,147,147
1418,149,149
1418,151,151
1418,154,154
1418,155,155
1418,156,156
1418,157,157
1418,158,158
1418,159,159
1418,160,160
1418,161,161
1418,163,163
1418,170,170
1419,10,10
1419,11,11
1419,14,14
1419,15,15
1419,16,16
1419,17,17
1419,21,21
1419,23,23
1419,24,24
1419,28,28
1419,29,29
1419,31,31
1419,32,32
1419,34,34
1419,38,38
1419,40,40
1419,41,41
1419,43,43
1419,47,47
1419,48,48
1419,51,51
1419,55,55
1419,56,56
1419,57,57
1419,63,63
1419,78,78
1419,87,87
1419,94,94
1419,95,95
1419,96,96
1419,97,97
1419,98,98
1419,99,99
1419,103,103
1419,104,104
1419,105,105
1419,107,107
1419,108,108
1419,109,109
1419,111,111
1419,112,112
1419,113,113
1419,115,115
1419,117,117
1419,118,118
1419,122,122
1419,123,123
1419,125,125
1419,129,129
1419,130,130
1419,131,131
1419,132,132
1419,133,133
1419,134,134
1419,135,135
1419,137,137
1419,138,138
1419,141,141
1419,144,144
1419,147,147
1419,149,149
1419,151,151
1419,152,152
1419,154,154
1419,155,155
1419,156,156
1419,157,157
1419,158,158
1419,159,159
1419,160,160
1419,161,161
1419,163,163
1419,170,170
1420,10,10
1420,11,11
1420,14,14
1420,15,15
1420,16,16
1420,17,17
1420,21,21
1420,23,23
1420,24,24
1420,28,28
1420,29,29
1420,31,31
1420,32,32
1420,34,34
1420,38,38
1420,40,40
1420,41,41
1420,43,43
1420,47,47
1420,48,48
1420,51,51
1420,55,55
1420,56,56
1420,57,57
1420,63,63
1420,78,78
1420,87,87
1420,94,94
1420,95,95
1420,96,96
1420,97,97
1420,98,98
1420,99,99
1420,103,103
1420,104,104
1420,105,105
1420,107,107
1420,108,108
1420,109,109
1420,111,111
1420,112,112
1420,113,113
1420,115,115
1420,117,117
1420,118,118
1420,122,122
1420,123,123
1420,125,125
1420,129,129
1420,130,130
1420,131,131
1420,132,132
1420,133,133
1420,134,134
1420,135,135
1420,137,137
1420,138,138
1420,141,141
1420,144,144
1420,147,147
1420,149,149
1420,151,151
1420,152,152
1420,154,154
1420,155,155
1420,156,156
1420,157,157
1420,158,158
1420,159,159
1420,160,160
1420,161,161
1420,163,163
1420,170,170
1421,10,10
1421,11,11
1421,14,14
1421,15,15
1421,16,16
1421,17,17
1421,21,21
1421,23,23
1421,24,24
1421,28,28
1421,29,29
1421,31,31
1421,32,32
1421,34,34
1421,38,38
1421,40,40
1421,41,41
1421,43,43
1421,47,47
1421,48,48
1421,51,51
1421,55,55
1421,56,56
1421,57,57
1421,63,63
1421,78,78
1421,87,87
1421,94,94
1421,95,95
1421,96,96
1421,97,97
1421,98,98
1421,99,99
1421,103,103
1421,104,104
1421,105,105
1421,107,107
1421,108,108
1421,109,109
1421,111,111
1421,112,112
1421,113,113
1421,115,115
1421,117,117
1421,118,118
1421,122,122
1421,123,123
1421,125,125
1421,129,129
1421,130,130
1421,131,131
1421,132,132
1421,133,133
1421,134,134
1421,135,135
1421,137,137
1421,138,138
1421,141,141
1421,144,144
1421,147,147
1421,149,149
1421,151,151
1421,152,152
1421,154,154
1421,155,155
1421,156,156
1421,157,157
1421,158,158
1421,159,159
1421,160,160
1421,161,161
1421,163,163
1421,170,170
1422,10,10
1422,11,11
1422,14,14
1422,15,15
1422,16,16
1422,17,17
1422,21,21
1422,23,23
1422,24,24
1422,28,28
1422,29,29
1422,31,31
1422,32,32
1422,34,34
1422,38,38
1422,40,40
1422,41,41
1422,43,43
1422,47,47
1422,48,48
1422,51,51
1422,55,55
1422,56,56
1422,57,57
1422,63,63
1422,78,78
1422,87,87
1422,94,94
1422,95,95
1422,96,96
1422,97,97
1422,98,98
1422,99,99
1422,103,103
1422,104,104
1422,105,105
1422,107,107
1422,108,108
1422,109,109
1422,111,111
1422,112,112
1422,113,113
1422,115,115
1422,117,117
1422,118,118
1422,122,122
1422,123,123
1422,125,125
1422,129,129
1422,130,130
1422,131,131
1422,132,132
1422,133,133
1422,134,134
1422,135,135
1422,137,137
1422,138,138
1422,141,141
1422,144,144
1422,147,147
1422,149,149
1422,151,151
1422,152,152
1422,154,154
1422,155,155
1422,156,156
1422,157,157
1422,158,158
1422,159,159
1422,160,160
1422,161,161
1422,163,163
1422,170,170
1423,10,10
1423,11,11
1423,14,14
1423,15,15
1423,16,16
1423,17,17
1423,21,21
1423,23,23
1423,24,24
1423,28,28
1423,29,29
1423,31,31
1423,32,32
1423,34,34
1423,38,38
1423,40,40
1423,41,41
1423,43,43
1423,47,47
1423,48,48
1423,51,51
1423,55,55
1423,56,56
1423,57,57
1423,63,63
1423,78,78
1423,87,87
1423,94,94
1423,95,95
1423,96,96
1423,97,97
1423,98,98
1423,99,99
1423,103,103
1423,104,104
1423,105,105
1423,107,107
1423,108,108
1423,109,109
1423,111,111
1423,112,112
1423,113,113
1423,115,115
1423,117,117
1423,118,118
